#mip results PROTO15-TB2022-03
#layer chip channel mpv empv widthmpv chi2ndf nentries
0 0 0 0 -10 0 0 0
0 0 1 0 -10 0 0 0
0 0 2 0 -10 0 0 0
0 0 3 0 -10 0 0 0
0 0 4 0 -10 0 0 0
0 0 5 0 -10 0 0 0
0 0 6 0 -10 0 0 0
0 0 7 0 -10 0 0 0
0 0 8 0 -10 0 0 0
0 0 9 0 -10 0 0 0
0 0 10 0 -10 0 0 0
0 0 11 0 -10 0 0 0
0 0 12 0 -10 0 0 0
0 0 13 0 -10 0 0 0
0 0 14 0 -10 0 0 0
0 0 15 0 -10 0 0 0
0 0 16 0 -10 0 0 0
0 0 17 0 -10 0 0 0
0 0 18 0 -10 0 0 0
0 0 19 0 -10 0 0 0
0 0 20 0 -10 0 0 0
0 0 21 0 -10 0 0 0
0 0 22 0 -10 0 0 0
0 0 23 0 -10 0 0 0
0 0 24 0 -10 0 0 0
0 0 25 0 -10 0 0 0
0 0 26 0 -10 0 0 0
0 0 27 0 -10 0 0 0
0 0 28 0 -10 0 0 0
0 0 29 0 -10 0 0 0
0 0 30 0 -10 0 0 0
0 0 31 0 -10 0 0 0
0 0 32 0 -10 0 0 0
0 0 33 0 -10 0 0 0
0 0 34 0 -10 0 0 0
0 0 35 0 -10 0 0 0
0 0 36 0 -10 0 0 0
0 0 37 0 -10 0 0 0
0 0 38 0 -10 0 0 0
0 0 39 0 -10 0 0 0
0 0 40 0 -10 0 0 0
0 0 41 0 -10 0 0 0
0 0 42 0 -10 0 0 0
0 0 43 0 -10 0 0 0
0 0 44 0 -10 0 0 0
0 0 45 0 -10 0 0 0
0 0 46 0 -10 0 0 0
0 0 47 0 -10 0 0 0
0 0 48 0 -10 0 0 0
0 0 49 0 -10 0 0 0
0 0 50 0 -10 0 0 0
0 0 51 0 -10 0 0 0
0 0 52 0 -10 0 0 0
0 0 53 0 -10 0 0 0
0 0 54 0 -10 0 0 0
0 0 55 0 -10 0 0 0
0 0 56 0 -10 0 0 0
0 0 57 0 -10 0 0 0
0 0 58 0 -10 0 0 0
0 0 59 0 -10 0 0 0
0 0 60 0 -10 0 0 0
0 0 61 0 -10 0 0 0
0 0 62 0 -10 0 0 0
0 0 63 0 -10 0 0 0
0 1 0 0 -10 0 0 0
0 1 1 0 -10 0 0 0
0 1 2 0 -10 0 0 0
0 1 3 0 -10 0 0 0
0 1 4 0 -10 0 0 0
0 1 5 0 -10 0 0 0
0 1 6 0 -10 0 0 0
0 1 7 0 -10 0 0 0
0 1 8 0 -10 0 0 0
0 1 9 0 -10 0 0 0
0 1 10 0 -10 0 0 0
0 1 11 0 -10 0 0 0
0 1 12 0 -10 0 0 0
0 1 13 0 -10 0 0 0
0 1 14 0 -10 0 0 0
0 1 15 0 -10 0 0 0
0 1 16 0 -10 0 0 0
0 1 17 0 -10 0 0 0
0 1 18 0 -10 0 0 0
0 1 19 0 -10 0 0 0
0 1 20 0 -10 0 0 0
0 1 21 0 -10 0 0 0
0 1 22 0 -10 0 0 0
0 1 23 0 -10 0 0 0
0 1 24 0 -10 0 0 0
0 1 25 0 -10 0 0 0
0 1 26 0 -10 0 0 0
0 1 27 0 -10 0 0 0
0 1 28 0 -10 0 0 0
0 1 29 0 -10 0 0 0
0 1 30 0 -10 0 0 0
0 1 31 0 -10 0 0 0
0 1 32 0 -10 0 0 0
0 1 33 0 -10 0 0 0
0 1 34 0 -10 0 0 0
0 1 35 0 -10 0 0 0
0 1 36 0 -10 0 0 0
0 1 37 0 -10 0 0 0
0 1 38 0 -10 0 0 0
0 1 39 0 -10 0 0 0
0 1 40 0 -10 0 0 0
0 1 41 0 -10 0 0 0
0 1 42 0 -10 0 0 0
0 1 43 0 -10 0 0 0
0 1 44 0 -10 0 0 0
0 1 45 0 -10 0 0 0
0 1 46 0 -10 0 0 0
0 1 47 0 -10 0 0 0
0 1 48 0 -10 0 0 0
0 1 49 0 -10 0 0 0
0 1 50 0 -10 0 0 0
0 1 51 0 -10 0 0 0
0 1 52 0 -10 0 0 0
0 1 53 0 -10 0 0 0
0 1 54 0 -10 0 0 0
0 1 55 0 -10 0 0 0
0 1 56 0 -10 0 0 0
0 1 57 0 -10 0 0 0
0 1 58 0 -10 0 0 0
0 1 59 0 -10 0 0 0
0 1 60 0 -10 0 0 0
0 1 61 0 -10 0 0 0
0 1 62 0 -10 0 0 0
0 1 63 0 -10 0 0 0
0 2 0 0 -10 0 0 0
0 2 1 0 -10 0 0 0
0 2 2 0 -10 0 0 0
0 2 3 0 -10 0 0 0
0 2 4 0 -10 0 0 0
0 2 5 0 -10 0 0 0
0 2 6 0 -10 0 0 0
0 2 7 0 -10 0 0 0
0 2 8 0 -10 0 0 0
0 2 9 0 -10 0 0 0
0 2 10 0 -10 0 0 0
0 2 11 0 -10 0 0 0
0 2 12 0 -10 0 0 0
0 2 13 0 -10 0 0 0
0 2 14 0 -10 0 0 0
0 2 15 0 -10 0 0 0
0 2 16 0 -10 0 0 0
0 2 17 0 -10 0 0 0
0 2 18 0 -10 0 0 0
0 2 19 0 -10 0 0 0
0 2 20 0 -10 0 0 0
0 2 21 0 -10 0 0 0
0 2 22 0 -10 0 0 0
0 2 23 0 -10 0 0 0
0 2 24 0 -10 0 0 0
0 2 25 0 -10 0 0 0
0 2 26 0 -10 0 0 0
0 2 27 0 -10 0 0 0
0 2 28 0 -10 0 0 0
0 2 29 0 -10 0 0 0
0 2 30 0 -10 0 0 0
0 2 31 0 -10 0 0 0
0 2 32 0 -10 0 0 0
0 2 33 0 -10 0 0 0
0 2 34 0 -10 0 0 0
0 2 35 0 -10 0 0 0
0 2 36 0 -10 0 0 0
0 2 37 0 -10 0 0 0
0 2 38 0 -10 0 0 0
0 2 39 0 -10 0 0 0
0 2 40 0 -10 0 0 0
0 2 41 0 -10 0 0 0
0 2 42 0 -10 0 0 0
0 2 43 0 -10 0 0 0
0 2 44 0 -10 0 0 0
0 2 45 0 -10 0 0 0
0 2 46 0 -10 0 0 0
0 2 47 0 -10 0 0 0
0 2 48 0 -10 0 0 0
0 2 49 0 -10 0 0 0
0 2 50 0 -10 0 0 0
0 2 51 0 -10 0 0 0
0 2 52 0 -10 0 0 0
0 2 53 0 -10 0 0 0
0 2 54 0 -10 0 0 0
0 2 55 0 -10 0 0 0
0 2 56 0 -10 0 0 0
0 2 57 0 -10 0 0 0
0 2 58 0 -10 0 0 0
0 2 59 0 -10 0 0 0
0 2 60 0 -10 0 0 0
0 2 61 0 -10 0 0 0
0 2 62 0 -10 0 0 0
0 2 63 0 -10 0 0 0
0 3 0 0 -10 0 0 0
0 3 1 0 -10 0 0 0
0 3 2 0 -10 0 0 0
0 3 3 0 -10 0 0 0
0 3 4 0 -10 0 0 0
0 3 5 0 -10 0 0 0
0 3 6 0 -10 0 0 0
0 3 7 0 -10 0 0 0
0 3 8 0 -10 0 0 0
0 3 9 0 -10 0 0 0
0 3 10 0 -10 0 0 0
0 3 11 0 -10 0 0 0
0 3 12 0 -10 0 0 0
0 3 13 0 -10 0 0 0
0 3 14 0 -10 0 0 0
0 3 15 0 -10 0 0 0
0 3 16 0 -10 0 0 0
0 3 17 0 -10 0 0 0
0 3 18 0 -10 0 0 0
0 3 19 0 -10 0 0 0
0 3 20 0 -10 0 0 0
0 3 21 0 -10 0 0 0
0 3 22 0 -10 0 0 0
0 3 23 0 -10 0 0 0
0 3 24 0 -10 0 0 0
0 3 25 0 -10 0 0 0
0 3 26 0 -10 0 0 0
0 3 27 0 -10 0 0 0
0 3 28 0 -10 0 0 0
0 3 29 0 -10 0 0 0
0 3 30 0 -10 0 0 0
0 3 31 0 -10 0 0 0
0 3 32 0 -10 0 0 0
0 3 33 0 -10 0 0 0
0 3 34 0 -10 0 0 0
0 3 35 0 -10 0 0 0
0 3 36 0 -10 0 0 0
0 3 37 0 -10 0 0 0
0 3 38 0 -10 0 0 0
0 3 39 0 -10 0 0 0
0 3 40 0 -10 0 0 0
0 3 41 0 -10 0 0 0
0 3 42 0 -10 0 0 0
0 3 43 0 -10 0 0 0
0 3 44 0 -10 0 0 0
0 3 45 0 -10 0 0 0
0 3 46 0 -10 0 0 0
0 3 47 0 -10 0 0 0
0 3 48 0 -10 0 0 0
0 3 49 0 -10 0 0 0
0 3 50 0 -10 0 0 0
0 3 51 0 -10 0 0 0
0 3 52 0 -10 0 0 0
0 3 53 0 -10 0 0 0
0 3 54 0 -10 0 0 0
0 3 55 0 -10 0 0 0
0 3 56 0 -10 0 0 0
0 3 57 0 -10 0 0 0
0 3 58 0 -10 0 0 0
0 3 59 0 -10 0 0 0
0 3 60 0 -10 0 0 0
0 3 61 0 -10 0 0 0
0 3 62 0 -10 0 0 0
0 3 63 0 -10 0 0 0
0 4 0 0 -10 0 0 0
0 4 1 0 -10 0 0 0
0 4 2 0 -10 0 0 0
0 4 3 0 -10 0 0 0
0 4 4 0 -10 0 0 0
0 4 5 0 -10 0 0 0
0 4 6 0 -10 0 0 0
0 4 7 0 -10 0 0 0
0 4 8 0 -10 0 0 0
0 4 9 0 -10 0 0 0
0 4 10 0 -10 0 0 0
0 4 11 0 -10 0 0 0
0 4 12 0 -10 0 0 0
0 4 13 0 -10 0 0 0
0 4 14 0 -10 0 0 0
0 4 15 0 -10 0 0 0
0 4 16 0 -10 0 0 0
0 4 17 0 -10 0 0 0
0 4 18 0 -10 0 0 0
0 4 19 0 -10 0 0 0
0 4 20 0 -10 0 0 0
0 4 21 0 -10 0 0 0
0 4 22 0 -10 0 0 0
0 4 23 0 -10 0 0 0
0 4 24 0 -10 0 0 0
0 4 25 0 -10 0 0 0
0 4 26 0 -10 0 0 0
0 4 27 0 -10 0 0 0
0 4 28 0 -10 0 0 0
0 4 29 0 -10 0 0 0
0 4 30 0 -10 0 0 0
0 4 31 0 -10 0 0 0
0 4 32 0 -10 0 0 0
0 4 33 0 -10 0 0 0
0 4 34 0 -10 0 0 0
0 4 35 0 -10 0 0 0
0 4 36 0 -10 0 0 0
0 4 37 0 -10 0 0 0
0 4 38 0 -10 0 0 0
0 4 39 0 -10 0 0 0
0 4 40 0 -10 0 0 0
0 4 41 0 -10 0 0 0
0 4 42 0 -10 0 0 0
0 4 43 0 -10 0 0 0
